Booking ID,Status,Activity / Add-On,First Name,Last Name,Tickets / Items,Purchase Date,Activity Date,Activity Time,Promotion Code,Voucher Code,Bookings,Guests,List Price,Discount,Customer Fees,Total,Payable To You,Your Net Revenue,Notes,Payout Date,Payout Transaction ID
B-WNA3XWD,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-10,2023-07-10,19:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.19,$54.29,,2023-07-13,100536058054379
B-NZ4PEME,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-09,2023-07-10,16:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-13,100536058054379
B-NZ4PEME,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-10,2023-07-10,16:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.20,$54.30,,2023-07-13,100536058054379
B-ZGDDJ6Z,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-11,2023-07-11,20:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.27,$54.37,,2023-07-14,100536058138332
B-ZGDDJ6Z,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-11,2023-07-11,20:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-14,100536058138332
B-V4RM4VM,fulfilled,Couples,XXXXX,XXXXX,1x Adult,2023-07-06,2023-07-11,19:00,,,1,2,$22.12,$0.00,$2.88,$25.00,$22.89,$21.34,,2023-07-11,100536057679144
B-V4RM4VM,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-11,2023-07-11,19:00,,,0,0,$77.88,$0.00,$10.12,$88.00,$81.39,$75.94,,2023-07-14,100536058138332
B-67DDAZD,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-11,2023-07-11,20:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.22,$43.12,,2023-07-14,100536058138332
B-67DDAZD,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-11,2023-07-11,20:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.20,$54.30,,2023-07-14,100536058138332
B-9X8V7J3,fulfilled,Wrecked B.Y.O.B.,XXXXX,XXXXX,2x Adult,2023-07-10,2023-07-11,18:00,,,0,0,$37.38,$0.00,$2.62,$40.00,$39.05,$36.43,,2023-07-13,100536058054379
B-9X8V7J3,fulfilled,Wrecked B.Y.O.B.,XXXXX,XXXXX,2x Adult,2023-07-11,2023-07-11,18:00,,,0,0,$42.62,$0.00,$2.98,$45.60,$44.07,$41.09,,2023-07-14,100536058138332
B-67DJJAR,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-10,2023-07-11,16:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-13,100536058054379
B-X9KEV86,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-12,2023-07-12,17:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.15,$43.05,,2023-07-17,100536058406260
B-X9KEV86,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-12,2023-07-12,17:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.20,$54.30,,2023-07-17,100536058406260
B-MEM6A5N,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-12,2023-07-12,19:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-07-17,100536058406260
B-MEM6A5N,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-12,2023-07-12,19:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.25,$54.35,,2023-07-17,100536058406260
B-KYEMXX5,canceled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-07-03,2023-07-12,16:00,,,0,0,$159.30,$0.00,$20.70,$180.00,$166.81,$155.65,,2023-07-07,100536057539648
B-KYEMXX5,canceled,Smashed *Most Popular*,XXXXX,XXXXX,Refund,2023-07-11,2023-07-12,16:00,,,0,0,-$159.30,$0.00,-$20.70,-$180.00,-$166.81,-$155.65,,2023-07-14,100536058138332
B-GJK384A,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-07-12,2023-07-12,17:45,,,0,0,$46.56,$0.00,$3.24,$49.80,$48.60,$45.36,,2023-07-17,100536058406260
B-GJK384A,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-07-10,2023-07-12,17:45,,,1,4,$93.44,$0.00,$6.56,$100.00,$97.80,$91.24,,2023-07-13,100536058054379
B-3ZAWGKR,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-11,2023-07-12,20:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,paid cash,2023-07-14,100536058138332
B-RA37DJ8,fulfilled,Hammered,XXXXX,XXXXX,2x Adult,2023-07-06,2023-07-13,18:00,,,0,0,$61.94,$0.00,$8.06,$70.00,$64.73,$60.39,,2023-07-11,100536057679144
B-RA37DJ8,fulfilled,Hammered,XXXXX,XXXXX,2x Adult,2023-07-06,2023-07-13,18:00,,,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,
B-RA37DJ8,fulfilled,Hammered,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-13,18:00,,,0,0,$8.06,$0.00,$1.04,$9.10,$8.15,$7.59,,2023-07-18,100536058472648
B-EJR9W79,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-10,2023-07-13,15:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.24,$43.14,,2023-07-13,100536058054379
B-EJR9W79,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-13,15:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.22,$54.32,,2023-07-18,100536058472648
B-AG67PJW,fulfilled,Hammered,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-13,17:00,,,0,0,$61.94,$0.00,$8.06,$70.00,$64.71,$60.37,,2023-07-18,100536058472648
B-AG67PJW,fulfilled,Hammered,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-13,17:00,,,0,0,$8.06,$0.00,$1.04,$9.10,$8.15,$7.59,,2023-07-18,100536058472648
B-4RDZXXR,fulfilled,Hammered,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-13,21:15,,,0,0,$8.06,$0.00,$1.04,$9.10,$8.62,$8.06,,2023-07-18,100536058472648
B-4RDZXXR,fulfilled,Hammered,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-13,21:15,,,1,2,$61.94,$0.00,$8.06,$70.00,$64.65,$60.31,,2023-07-18,100536058472648
B-NZ4KX9E,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-13,17:15,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.23,$54.33,,2023-07-18,100536058472648
B-NZ4KX9E,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-12,2023-07-13,17:15,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-17,100536058406260
B-67D6Y5R,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-13,16:15,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-07-18,100536058472648
B-67D6Y5R,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-13,16:15,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.20,$43.10,,2023-07-17,100536058406260
B-4RDYZZN,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-07-13,2023-07-13,21:00,,,1,4,$93.44,$0.00,$6.56,$100.00,$100.00,$93.44,,,
B-4RDYZZN,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-07-13,2023-07-13,21:00,,,0,0,$14.04,$0.00,$0.96,$15.00,$15.00,$14.04,,,
B-4RDYZZN,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-07-13,2023-07-13,21:00,,,0,0,$32.52,$0.00,$2.28,$34.80,$33.91,$31.63,,2023-07-18,100536058472648
B-AG35AWZ,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-13,20:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-07-18,100536058472648
B-AG35AWZ,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-12,2023-07-13,20:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-17,100536058406260
B-AG3EWAK,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,2x Adult,2023-07-12,2023-07-13,14:30,,,0,0,$53.10,$0.00,$6.90,$60.00,$55.49,$51.77,,2023-07-17,100536058406260
B-AG3EWAK,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-13,14:30,,,0,0,$196.90,$0.00,$25.60,$222.50,$210.68,$196.90,,2023-07-18,100536058472648
B-AGN8GAK,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,5x Adult,2023-07-13,2023-07-13,16:00,,,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,
B-AGN8GAK,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,5x Adult,2023-06-18,2023-07-13,16:00,,,1,5,$132.75,$0.00,$17.25,$150.00,$138.90,$129.60,,2023-06-22,100536056862979
B-AGN8GAK,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,5x Adult,2023-07-13,2023-07-13,16:00,,,0,0,$117.25,$0.00,$15.25,$132.50,$122.71,$114.51,,2023-07-18,100536058472648
B-WNAVW6E,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-08,2023-07-13,19:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-07-13,100536058054379
B-WNAVW6E,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-13,19:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-07-18,100536058472648
B-RA9KZ58,fulfilled,Wrecked B.Y.O.B.,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-13,18:15,,,1,2,$80.00,$0.00,$5.60,$85.60,$85.60,$80.00,,,
B-KYZ667V,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-14,2023-07-14,17:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-19,100536058532087
B-KYZ667V,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-14,2023-07-14,17:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.20,$54.30,,2023-07-19,100536058532087
B-V4RMPAM,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-14,2023-07-14,14:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.23,$54.33,,2023-07-19,100536058532087
B-V4RMPAM,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-06,2023-07-14,14:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-11,100536057679144
B-JEDWE5X,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-14,2023-07-14,19:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$59.66,$55.76,,2023-07-19,100536058532087
B-JEDWE5X,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-14,19:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-18,100536058472648
B-ZGK6XEM,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-14,2023-07-14,18:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$59.66,$55.76,,2023-07-19,100536058532087
B-ZGK6XEM,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-14,18:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-07-18,100536058472648
B-AG3456P,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-14,2023-07-14,21:45,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-07-19,100536058532087
B-AG3456P,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-06,2023-07-14,21:45,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-11,100536057679144
B-WNAZJE5,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-12,2023-07-14,20:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.27,$43.17,,2023-07-17,100536058406260
B-WNAZJE5,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-14,2023-07-14,20:30,,,0,0,$35.76,$0.00,$4.64,$40.40,$37.23,$34.73,,2023-07-19,100536058532087
B-WNAZJE5,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-14,2023-07-14,20:30,,,0,0,$20.00,$0.00,$2.60,$22.60,$20.91,$19.51,,,
B-WNA3VK7,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,17:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-07-20,100536058590851
B-WNA3VK7,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-10,2023-07-15,17:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-13,100536058054379
B-9X86PWP,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-06,2023-07-15,13:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.22,$43.12,,2023-07-11,100536057679144
B-9X86PWP,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,13:00,,,0,0,$25.76,$0.00,$3.34,$29.10,$26.71,$24.91,,2023-07-20,100536058590851
B-9X86PWP,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,13:00,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.33,$29.23,,,
B-Y6A5NRD,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-15,14:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-18,100536058472648
B-Y6A5NRD,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,14:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.23,$54.33,,2023-07-20,100536058590851
B-773JRMZ,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,16:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-07-20,100536058590851
B-773JRMZ,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-01,2023-07-15,16:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-06,100536057422050
B-EJR94DJ,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-10,2023-07-15,18:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-13,100536058054379
B-EJR94DJ,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,18:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.23,$54.33,,2023-07-20,100536058590851
B-DPV58JX,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-07-13,2023-07-15,17:00,,,1,7,$159.30,$0.00,$20.70,$180.00,$166.74,$155.58,,2023-07-18,100536058472648
B-DPV58JX,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,Refund,2023-07-17,2023-07-15,17:00,,,0,0,-$36.85,$0.00,-$4.83,-$41.67,-$38.62,-$36.03,,2023-07-20,100536058590851
B-DPV58JX,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,7x Adult,2023-07-15,2023-07-15,17:00,,,0,0,$132.39,$0.00,$17.24,$149.63,$138.58,$129.30,,2023-07-20,100536058590851
B-ME8G93J,fulfilled,Fat Glass,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,20:15,,,0,0,$95.76,$0.00,$12.44,$108.20,$100.16,$93.46,,2023-07-20,100536058590851
B-ME8G93J,fulfilled,Fat Glass,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,20:15,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-20,100536058590851
B-ME8Y89D,fulfilled,Couples,XXXXX,XXXXX,1x Adult,2023-07-15,2023-07-15,13:00,,,0,0,$77.88,$0.00,$10.12,$88.00,$81.36,$75.91,,2023-07-20,100536058590851
B-ME8Y89D,fulfilled,Couples,XXXXX,XXXXX,1x Adult,2023-07-14,2023-07-15,13:00,,,0,0,$22.12,$0.00,$2.88,$25.00,$23.03,$21.48,,2023-07-19,100536058532087
B-55ZY3YV,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-07-14,2023-07-15,14:30,,,1,4,$88.48,$0.00,$11.52,$100.00,$92.48,$86.28,,2023-07-19,100536058532087
B-55ZY3YV,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-07-15,2023-07-15,14:30,,,0,0,$51.52,$0.00,$6.68,$58.20,$53.75,$50.15,,2023-07-20,100536058590851
B-WNJXDZR,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,21:30,,,1,2,$100.00,$0.00,$7.00,$107.00,$104.67,$97.67,,2023-07-20,100536058590851
B-3ZW739W,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,22:00,,,0,0,$53.28,$0.00,$3.72,$57.00,$55.70,$51.98,,2023-07-20,100536058590851
B-3ZW739W,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-14,2023-07-15,22:00,,,1,2,$46.72,$0.00,$3.28,$50.00,$50.00,$46.72,,,
B-778W34A,fulfilled,Fat Glass,XXXXX,XXXXX,3x Adult,2023-07-14,2023-07-15,18:45,,,1,3,$66.36,$0.00,$8.64,$75.00,$69.29,$64.64,,2023-07-19,100536058532087
B-778W34A,fulfilled,Fat Glass,XXXXX,XXXXX,3x Adult,2023-07-15,2023-07-15,18:45,,,0,0,$73.62,$0.00,$9.57,$83.19,$76.94,$71.78,,2023-07-20,100536058590851
B-67EX79Z,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-14,2023-07-15,20:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-19,100536058532087
B-67EX79Z,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,20:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-07-20,100536058590851
B-GJAEZAG,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,21:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.25,$54.35,,2023-07-20,100536058590851
B-GJAEZAG,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,21:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-07-20,100536058590851
B-3ZAGKW6,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-15,15:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.28,$54.38,,2023-07-20,100536058590851
B-3ZAGKW6,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-15,15:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.20,$43.10,,2023-07-18,100536058472648
B-AG6GRAK,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-16,2023-07-16,15:15,,,0,0,$30.00,$0.00,$3.90,$33.90,$31.35,$29.25,,,
B-AG6GRAK,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-16,2023-07-16,15:15,,,0,0,$25.76,$0.00,$3.34,$29.10,$26.71,$24.91,,2023-07-20,100536058590851
B-AG6GRAK,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-15,2023-07-16,15:15,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.23,$43.13,,2023-07-20,100536058590851
B-ME8XY6Y,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,2x Adult,2023-07-16,2023-07-16,13:00,,,0,0,$196.90,$0.00,$25.60,$222.50,$206.15,$192.37,,2023-07-20,100536058590851
B-ME8XY6Y,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,2x Adult,2023-07-16,2023-07-16,13:00,,,1,2,$53.10,$0.00,$6.90,$60.00,$55.38,$51.66,,2023-07-20,100536058590851
B-NZ4KDPD,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-16,2023-07-16,13:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$57.62,$53.72,,2023-07-20,100536058590851
B-NZ4KDPD,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-16,13:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$45.59,$42.49,,2023-07-18,100536058472648
B-55ZXP6A,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-16,2023-07-16,14:00,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.25,$54.35,,2023-07-20,100536058590851
B-55ZXP6A,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-13,2023-07-16,14:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.18,$43.08,,2023-07-18,100536058472648
B-ZGD9PEW,confirmed,Couples,XXXXX,XXXXX,2x Adult,2023-07-09,2023-07-16,17:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$45.64,$42.54,,2023-07-13,100536058054379
B-WNAP858,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-16,2023-07-16,16:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.22,$54.32,,2023-07-20,100536058590851
B-WNAP858,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-09,2023-07-16,16:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.17,$43.07,,2023-07-13,100536058054379
B-JEDM9RR,fulfilled,Fat Glass,XXXXX,XXXXX,2x Adult,2023-07-16,2023-07-16,12:00,,,0,0,$95.76,$0.00,$12.44,$108.20,$100.19,$93.49,,2023-07-20,100536058590851
B-JEDM9RR,fulfilled,Fat Glass,XXXXX,XXXXX,2x Adult,2023-07-16,2023-07-16,12:00,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.23,$43.13,,2023-07-20,100536058590851
B-ZG74EAZ,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,4x Adult,2023-07-16,2023-07-16,17:00,,,0,0,$143.80,$0.00,$18.72,$162.52,$150.52,$140.44,,2023-07-20,100536058590851
B-ZG74EAZ,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,4x Adult,2023-06-29,2023-07-16,17:00,,,0,0,$106.20,$0.00,$13.80,$120.00,$111.11,$103.67,,2023-07-05,100536057360375
B-ZG74EAZ,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,4x Adult,2023-07-08,2023-07-16,17:00,,,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,,,
B-KYP34KY,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-07-16,2023-07-16,14:00,,,0,0,$90.72,$0.00,$11.82,$102.54,$94.83,$88.47,,2023-07-20,100536058590851
B-KYP34KY,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,6x Adult,2023-06-13,2023-07-16,14:00,,,1,6,$159.30,$0.00,$20.70,$180.00,$166.74,$155.58,,2023-06-16,100536056638469
B-V4V3VM6,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-17,2023-07-17,20:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-20,100536058590851
B-V4V3VM6,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-17,2023-07-17,20:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-07-20,100536058590851
B-9XY6NDY,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-16,2023-07-17,19:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.22,$43.12,,2023-07-20,100536058590851
B-9XY6NDY,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-17,2023-07-17,19:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.16,$54.26,,2023-07-20,100536058590851
B-EJ7P964,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-07-17,2023-07-17,20:00,,,1,4,$140.00,$0.00,$9.80,$149.80,$146.65,$136.85,,2023-07-20,100536058590851
B-DPVAZGE,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,2x Adult,2023-07-16,2023-07-17,17:30,,,1,2,$56.08,$0.00,$3.92,$60.00,$58.56,$54.64,,2023-07-20,100536058590851
B-DPVAZGE,fulfilled,Smashed *Most Popular*,XXXXX,XXXXX,2x Adult,2023-07-17,2023-07-17,17:30,,,0,0,$193.92,$0.00,$13.58,$207.50,$203.32,$189.74,,2023-07-20,100536058590851
B-55Z5XKY,confirmed,Couples,XXXXX,XXXXX,2x Adult,2023-07-18,2023-07-18,19:45,,,0,0,$77.88,$0.00,$10.12,$88.00,$81.36,$75.91,,2023-07-21,100536058650410
B-55Z5XKY,confirmed,Couples,XXXXX,XXXXX,1x Adult,2023-07-14,2023-07-18,19:45,,,1,2,$22.12,$0.00,$2.88,$25.00,$22.89,$21.34,,2023-07-19,100536058532087
B-9XYN9J3,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-18,2023-07-18,17:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.27,$54.37,,2023-07-21,100536058650410
B-9XYN9J3,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-17,2023-07-18,17:30,,,0,0,$44.24,$0.00,$5.76,$50.00,$46.26,$43.16,,2023-07-20,100536058590851
B-ZGKYNX3,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-19,2023-07-19,18:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.19,$54.29,,2023-07-24,100536058696538
B-ZGKYNX3,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-16,2023-07-19,18:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-20,100536058590851
B-4RD9WA4,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-19,2023-07-19,19:30,,,0,0,$55.76,$0.00,$7.24,$63.00,$58.26,$54.36,,2023-07-24,100536058696538
B-4RD9WA4,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-19,2023-07-19,19:30,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-24,100536058696538
B-WNJPZME,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-07-19,2023-07-19,21:30,,,0,0,$61.48,$0.00,$7.96,$69.48,$64.18,$59.90,,2023-07-24,100536058696538
B-WNJPZME,fulfilled,Fat Glass,XXXXX,XXXXX,4x Adult,2023-07-19,2023-07-19,21:30,,,1,4,$88.52,$0.00,$11.52,$100.00,$92.48,$86.28,,2023-07-24,100536058696538
B-RA9M6VJ,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-19,2023-07-19,17:15,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,PAID IN SQUARE,2023-07-24,100536058696538
B-7789PJK,fulfilled,Couples,XXXXX,XXXXX,2x Adult,2023-07-18,2023-07-20,20:00,,,1,2,$44.24,$0.00,$5.76,$50.00,$46.09,$42.99,,2023-07-21,100536058650410
